BHK,Rent,Size,Area Type,City,Furnishing Status,Tenant Preferred,Bathroom,Current Floor,Total Floors
1,9000,800,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,2.0
2,15000,1000,Super Area,Hyderabad,Unfurnished,Bachelors,2,2.0,5.0
2,18000,1100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
3,25000,1480,Super Area,Hyderabad,Furnished,Bachelors/Family,3,2.0,3.0
1,8500,700,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
3,20000,1500,Super Area,Hyderabad,Furnished,Bachelors/Family,2,5.0,6.0
2,12000,1000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,5.0,6.0
2,12500,900,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,3.0
3,25000,1250,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,8.0
2,10000,1100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,2.0,2.0
3,18000,1300,Super Area,Hyderabad,Semi-Furnished,Bachelors,2,3.0,3.0
3,12000,1275,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,4.0,5.0
3,13000,1265,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,5.0
1,13000,700,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,1.0,3.0
2,25000,1150,Super Area,Hyderabad,Furnished,Bachelors/Family,2,1.0,5.0
2,9000,850,Carpet Area,Hyderabad,Semi-Furnished,Family,2,2.0,4.0
2,10000,1285,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
3,15000,2000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,4.0
2,20000,1000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,1.0,1.0
1,13500,700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,4.0,4.0
3,21000,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,10.0
2,10000,1000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,3.0
2,10000,800,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,10000,1400,Super Area,Hyderabad,Furnished,Bachelors/Family,2,2.0,4.0
2,24000,1350,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,5.0
2,13000,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,4.0
2,8000,840,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,3.0
2,55000,1325,Super Area,Hyderabad,Furnished,Bachelors/Family,2,6.0,8.0
5,50000,3500,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,6,2.0,3.0
3,32000,1250,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,5.0,6.0
3,22000,1500,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,3.0,6.0
2,8500,1050,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,2.0
3,12000,1200,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,3.0
3,15000,1500,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,4.0,5.0
1,3000,100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,1.0,2.0
3,52000,1742,Super Area,Hyderabad,Semi-Furnished,Family,3,23.0,35.0
2,9500,650,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,3.0,4.0
3,46000,2235,Carpet Area,Hyderabad,Unfurnished,Family,5,2.0,4.0
2,12000,1000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,3.0
2,8000,175,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,3.0
2,9000,160,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,10000,1200,Super Area,Hyderabad,Furnished,Bachelors/Family,2,2.0,3.0
2,39000,1283,Super Area,Hyderabad,Unfurnished,Bachelors,2,5.0,34.0
1,9000,600,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,1.0,3.0
4,120000,3455,Super Area,Hyderabad,Semi-Furnished,Family,4,12.0,17.0
3,25000,1500,Carpet Area,Hyderabad,Semi-Furnished,Family,3,1.0,2.0
1,14000,540,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,1.0,5.0
1,6000,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,2.0
2,15000,1100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
2,8000,1350,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,1.0,2.0
1,6000,400,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,2.0
2,10000,120,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
3,35000,3050,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,4.0
2,16000,400,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,2.0,4.0
2,14000,800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,4.0
2,10000,90,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
1,7000,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,4.0
2,8000,1150,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
3,22000,1700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,3.0
2,12000,1000,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,3.0,5.0
3,10000,1100,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,1.0,4.0
3,15000,1360,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,6.0,8.0
1,6500,400,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,2.0
2,25000,1150,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
2,12000,700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,5.0
1,9000,100,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
2,7000,800,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,2.0,4.0
2,20000,500,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,5.0
2,9000,900,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,3.0
3,30000,1500,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,3.0,4.0
3,15500,1600,Super Area,Hyderabad,Semi-Furnished,Family,3,1.0,4.0
2,10500,1300,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,3.0
3,16000,1305,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,5.0
1,6000,400,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,2.0
2,15000,600,Super Area,Hyderabad,Furnished,Bachelors/Family,2,1.0,2.0
2,21000,1130,Super Area,Hyderabad,Unfurnished,Bachelors,2,3.0,5.0
4,400000,7000,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,6,2.0,4.0
1,9000,890,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,1,4.0,5.0
3,30000,1606,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,9.0,19.0
1,6500,650,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
2,6000,600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,3.0,4.0
2,45000,1350,Carpet Area,Hyderabad,Furnished,Bachelors,2,20.0,35.0
2,15000,1050,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
2,16000,1600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,1.0,2.0
3,22000,1840,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,3.0,6.0
2,12000,1100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,5.0,6.0
2,13000,800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,3.0
2,10000,800,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,15000,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,5.0
3,15000,2000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,4.0
1,9000,750,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,5.0
3,20000,1650,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,3.0,5.0
2,6500,600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,2.0
3,45000,2352,Carpet Area,Hyderabad,Semi-Furnished,Family,4,1.0,5.0
3,42000,2671,Carpet Area,Hyderabad,Semi-Furnished,Family,3,2.0,14.0
2,12000,550,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
3,24000,1700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,1.0,5.0
2,16000,1050,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,2.0
6,20000,2400,Super Area,Hyderabad,Unfurnished,Family,4,2.0,4.0
2,15000,800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,2.0
2,15000,1000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,3.0
2,8000,1100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,3.0
1,6500,160,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
2,22000,1230,Super Area,Hyderabad,Semi-Furnished,Family,2,5.0,5.0
1,6200,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
1,9000,300,Super Area,Hyderabad,Furnished,Bachelors/Family,1,2.0,4.0
2,9000,1156,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,2.0,4.0
2,15000,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,15000,1250,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,3.0,4.0
3,15000,900,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,4.0
1,6800,650,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
1,5000,350,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
2,12000,1500,Super Area,Hyderabad,Furnished,Bachelors/Family,2,2.0,4.0
2,12000,100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,12000,900,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,18000,990,Super Area,Hyderabad,Furnished,Bachelors/Family,2,3.0,3.0
3,25000,1700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,5.0,5.0
2,15000,900,Super Area,Hyderabad,Furnished,Bachelors/Family,2,3.0,6.0
3,23000,1700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,5.0
2,10500,1050,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
3,37000,1550,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,3.0,5.0
2,16000,1050,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,2.0
3,25000,1600,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,4.0,5.0
2,14000,1250,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
2,10000,700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,3.0,4.0
2,12500,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,3.0
2,15000,850,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,3.0,5.0
3,35000,1700,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,3,2.0,3.0
3,30000,1800,Carpet Area,Hyderabad,Furnished,Bachelors/Family,3,1.0,5.0
1,8000,520,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,3.0,5.0
2,7000,800,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
1,5500,67,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,2.0,4.0
1,5000,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
2,8500,1060,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,5.0
2,8000,900,Super Area,Hyderabad,Furnished,Bachelors/Family,1,2.0,4.0
2,16000,1650,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,2.0,4.0
2,7500,800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
6,35000,3400,Super Area,Hyderabad,Unfurnished,Bachelors/Family,7,2.0,4.0
3,8000,1100,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,2.0,5.0
2,45000,1492,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,31.0
3,9000,1100,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,1.0,4.0
4,60000,2990,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,3.0,13.0
3,70000,2780,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,4.0,26.0
2,9000,1100,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,2.0
2,11000,90,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,5800,760,Super Area,Hyderabad,Unfurnished,Family,2,1.0,2.0
1,9000,600,Super Area,Hyderabad,Furnished,Bachelors/Family,1,2.0,4.0
2,18000,940,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,6.0,10.0
3,45000,1742,Carpet Area,Hyderabad,Semi-Furnished,Family,3,24.0,33.0
3,55000,2000,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,4.0
1,9500,800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,3.0,4.0
3,35000,1800,Super Area,Hyderabad,Furnished,Bachelors/Family,3,1.0,3.0
2,7500,1350,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
3,25000,1685,Super Area,Hyderabad,Furnished,Bachelors/Family,3,2.0,4.0
2,12500,1250,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,2.0,4.0
3,22000,1800,Carpet Area,Hyderabad,Semi-Furnished,Family,3,1.0,2.0
2,7500,853,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,5.0
3,42000,2000,Carpet Area,Hyderabad,Semi-Furnished,Family,3,4.0,17.0
1,8000,800,Super Area,Hyderabad,Furnished,Bachelors/Family,1,2.0,4.0
2,20000,1200,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,2.0,4.0
2,19000,1100,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,5.0,5.0
1,14000,550,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,1.0,5.0
4,200000,4761,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,6,1.0,35.0
2,18500,920,Carpet Area,Hyderabad,Semi-Furnished,Family,2,3.0,5.0
3,38000,1400,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,6.0
3,67000,2310,Super Area,Hyderabad,Semi-Furnished,Family,3,3.0,17.0
2,5000,650,Super Area,Hyderabad,Unfurnished,Family,2,2.0,3.0
1,25000,700,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,5.0,5.0
1,7000,300,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,3.0
4,10000,100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,3.0
2,25000,1050,Carpet Area,Hyderabad,Furnished,Bachelors/Family,2,1.0,5.0
2,11000,1125,Super Area,Hyderabad,Unfurnished,Bachelors,2,1.0,2.0
4,17000,1600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,4,2.0,5.0
3,47000,2400,Super Area,Hyderabad,Furnished,Bachelors/Family,3,1.0,3.0
2,10000,650,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,3.0,5.0
1,7500,1000,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
2,10000,900,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,3.0
2,11000,1250,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,1.0,3.0
2,21000,1020,Super Area,Hyderabad,Furnished,Bachelors/Family,2,8.0,9.0
3,15000,1270,Carpet Area,Hyderabad,Furnished,Family,2,2.0,4.0
1,7500,600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,3.0,4.0
1,6500,500,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,2.0,3.0
2,7500,800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,2.0
3,15000,1500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,11000,1200,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,3.0
3,23000,1900,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,1.0,2.0
2,11000,950,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
1,8000,300,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,1.0,3.0
2,13000,1250,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,17000,1200,Super Area,Hyderabad,Unfurnished,Bachelors,2,2.0,4.0
2,16000,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,12000,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,20000,1500,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,2.0
3,18000,1400,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,5.0
3,50000,1742,Carpet Area,Hyderabad,Semi-Furnished,Family,3,11.0,35.0
2,23000,1250,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
1,16500,650,Super Area,Hyderabad,Furnished,Bachelors/Family,1,1.0,6.0
3,25000,1545,Super Area,Hyderabad,Furnished,Bachelors/Family,2,4.0,6.0
1,13000,700,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,2.0
2,12000,1600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,5.0
3,37000,1700,Super Area,Hyderabad,Furnished,Bachelors/Family,3,2.0,4.0
2,6500,920,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,13000,1115,Carpet Area,Hyderabad,Unfurnished,Family,2,3.0,5.0
3,17500,1000,Carpet Area,Hyderabad,Semi-Furnished,Family,2,2.0,4.0
2,15000,1200,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,3.0,5.0
1,4000,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
3,15000,1850,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,1.0
1,9000,600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,2.0
2,13000,200,Carpet Area,Hyderabad,Unfurnished,Family,2,3.0,3.0
3,25000,1500,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,1.0,4.0
3,37000,2100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,10.0,20.0
3,25000,1250,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,1.0,3.0
1,13000,800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,3.0,4.0
3,20000,1450,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,5.0
3,37000,1960,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,8.0,20.0
3,40000,1965,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,10.0,14.0
3,45000,1834,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,15.0,30.0
3,44000,1834,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,12.0,30.0
2,15000,1150,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,4.0
3,37000,1800,Super Area,Hyderabad,Furnished,Bachelors/Family,3,10.0,20.0
2,12000,1000,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,3.0,5.0
2,8000,1200,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,3.0
3,30000,2000,Super Area,Hyderabad,Unfurnished,Bachelors/Family,5,1.0,1.0
1,12000,700,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,3.0,4.0
1,6000,400,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
2,9500,1250,Super Area,Hyderabad,Furnished,Bachelors/Family,2,1.0,1.0
1,10000,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,3.0
3,16000,1550,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,1.0,4.0
2,20000,1000,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,10000,1200,Carpet Area,Hyderabad,Unfurnished,Family,2,1.0,2.0
2,13000,1200,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,3.0
2,17000,1200,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,5.0,5.0
2,15000,1800,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,10000,1100,Super Area,Hyderabad,Furnished,Family,2,5.0,5.0
3,25000,1650,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,3.0,4.0
3,15000,225,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,3,2.0,4.0
1,11000,550,Super Area,Hyderabad,Furnished,Bachelors/Family,1,4.0,6.0
1,7500,350,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
2,15000,600,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,2.0
1,7500,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
2,11000,1100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,15000,1205,Super Area,Hyderabad,Furnished,Bachelors/Family,2,3.0,5.0
2,9500,1200,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,2.0,4.0
1,5000,540,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,2.0,3.0
3,20000,1800,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,2.0,2.0
1,8500,500,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
2,9000,1200,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,15000,1180,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,5.0
2,20000,1000,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,4.0,5.0
2,11500,675,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,3.0,3.0
3,13000,1450,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,5.0
1,11000,100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,5.0
1,6000,500,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,1.0,3.0
2,15000,100,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,3.0,4.0
4,45000,2300,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,4,4.0,5.0
1,5000,300,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
1,6000,300,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,2.0
1,8000,800,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,1,3.0,3.0
2,15000,1280,Super Area,Hyderabad,Unfurnished,Bachelors/Family,3,2.0,4.0
2,10000,110,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,1.0,1.0
2,9000,920,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,4.0
2,16000,2000,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,4.0
2,16000,770,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,4.0
3,45000,3200,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,1.0,3.0
2,12000,1500,Carpet Area,Hyderabad,Unfurnished,Bachelors,2,1.0,2.0
2,14500,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,1.0,5.0
1,8000,450,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,3.0,3.0
6,80000,4500,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,6,1.0,2.0
2,15000,1300,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
1,15500,1000,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,2.0,5.0
2,8000,900,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,2.0,4.0
1,7500,400,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,3.0
3,15000,10,Carpet Area,Hyderabad,Furnished,Bachelors/Family,3,1.0,1.0
1,5000,450,Super Area,Hyderabad,Unfurnished,Bachelors/Family,1,1.0,2.0
2,10000,1300,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,3.0
2,16000,1000,Super Area,Hyderabad,Furnished,Bachelors/Family,2,4.0,5.0
2,15000,1300,Carpet Area,Hyderabad,Semi-Furnished,Bachelors,2,2.0,4.0
1,6000,350,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,1.0,3.0
3,32000,1560,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,1.0,6.0
3,22000,1800,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,4.0,5.0
1,9000,600,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,1,1.0,4.0
2,12000,350,Carpet Area,Hyderabad,Unfurnished,Bachelors,1,2.0,2.0
2,16000,1100,Carpet Area,Hyderabad,Furnished,Bachelors,2,4.0,5.0
2,13000,1100,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,3.0,5.0
2,20000,1170,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,2.0
1,9000,550,Carpet Area,Hyderabad,Unfurnished,Bachelors/Family,1,2.0,4.0
2,11000,1000,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,5.0,5.0
2,12500,1100,Super Area,Hyderabad,Furnished,Bachelors/Family,2,2.0,5.0
4,140000,3789,Carpet Area,Hyderabad,Semi-Furnished,Family,5,9.0,22.0
3,65000,2700,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,2.0,5.0
3,60000,2170,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,4.0,5.0
2,26000,1160,Super Area,Hyderabad,Furnished,Family,2,6.0,7.0
2,8000,800,Super Area,Hyderabad,Furnished,Bachelors/Family,2,1.0,6.0
2,14000,1200,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,2.0,3.0
3,15000,1422,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,3,4.0,7.0
2,15000,1200,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,2.0,4.0
2,7000,1200,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,1.0,1.0
2,16000,1080,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,3.0,5.0
2,17000,1050,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,3.0,3.0
2,18000,1100,Carpet Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,3.0,5.0
2,20000,700,Super Area,Hyderabad,Unfurnished,Bachelors/Family,2,3.0,7.0
2,18000,1150,Super Area,Hyderabad,Semi-Furnished,Bachelors/Family,2,4.0,5.0
