BHK,Rent,Size,City,Bathroom,Area Type_Carpet Area,Area Type_Super Area,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Number,Total Floors
2,15000,700,1,2,0,1,1,0,0,0,1,3
3,14000,1155,1,2,0,1,1,0,0,1,15,19
3,72000,1500,1,3,1,0,0,0,1,0,2,4
1,10000,550,1,1,0,1,1,0,0,1,0,4
2,17000,1000,1,2,0,1,1,0,1,0,1,5
2,12000,550,1,2,0,1,1,0,0,1,0,1
3,72000,2900,1,3,1,0,0,0,1,0,8,9
3,26000,2100,1,2,0,1,1,0,1,0,1,4
2,10500,1000,1,2,0,1,1,0,0,1,0,1
2,15000,800,1,1,0,1,1,0,0,1,0,2
2,8500,900,1,1,1,0,0,0,0,1,1,1
2,10000,800,1,2,1,0,1,0,1,0,2,2
2,10000,1015,1,3,0,1,1,0,1,0,0,2
3,25000,1700,1,3,0,1,1,0,1,0,7,9
1,10000,850,1,1,0,1,1,0,0,1,0,1
2,13000,1260,1,3,0,1,1,0,1,0,0,1
2,16000,800,1,2,0,1,1,0,1,0,1,2
1,5000,550,1,1,1,0,1,0,0,1,1,1
2,9500,800,1,2,1,0,1,0,1,0,1,2
3,18000,1200,1,2,1,0,0,0,1,0,1,1
3,24000,1570,1,3,0,1,1,0,1,0,0,2
1,6166,570,1,1,0,1,1,0,1,0,0,2
2,20000,900,1,2,0,1,1,0,1,0,3,3
2,13000,700,1,2,0,1,1,0,0,1,0,2
1,8000,500,1,1,0,1,1,0,0,1,0,1
2,18000,1000,1,2,0,1,1,0,0,1,1,2
2,20000,700,1,2,1,0,1,0,0,1,0,2
2,14000,690,1,1,0,1,1,0,0,1,0,2
2,15000,100,1,2,1,0,0,1,1,0,2,2
3,25000,1200,1,3,1,0,1,0,1,0,9,11
2,26000,1200,1,2,1,0,0,0,1,0,1,3
2,9000,800,1,2,0,1,1,0,0,1,0,2
3,15000,1157,1,3,0,1,1,0,0,1,4,8
2,15000,780,1,2,0,1,1,0,1,0,1,2
3,130000,2792,1,5,0,1,1,0,0,0,5,9
1,7500,500,1,1,0,1,1,0,0,1,0,2
2,9500,750,1,2,0,1,1,0,0,1,1,3
6,60000,1800,1,6,0,1,1,0,0,0,1,3
1,7000,500,1,1,0,1,1,0,1,0,0,3
2,23000,1153,1,2,0,1,0,1,1,0,15,19
1,18000,500,1,1,0,1,1,0,0,0,1,2
3,18000,1000,1,2,1,0,1,0,0,1,7,18
1,6000,510,1,1,0,1,1,0,0,1,1,2
2,13000,730,1,2,1,0,0,1,1,0,2,2
2,15000,950,1,2,0,1,1,0,0,1,0,3
2,10000,730,1,2,0,1,1,0,1,0,2,3
3,22000,1400,1,2,0,1,1,0,1,0,1,3
2,10000,900,1,2,0,1,1,0,1,0,1,3
1,6500,506,1,1,0,1,1,0,0,1,1,2
2,7000,749,1,2,0,1,1,0,0,1,2,4
1,18000,520,1,1,0,1,1,0,1,0,2,4
2,7000,850,1,2,0,1,1,0,0,1,1,1
2,22000,1000,1,2,0,1,0,1,1,0,2,3
1,7000,600,1,1,0,1,0,0,0,1,1,1
1,15000,1900,1,1,1,0,1,0,1,0,3,4
2,8000,600,1,1,1,0,1,0,1,0,1,2
1,7000,500,1,1,0,1,1,0,0,1,0,1
1,9000,550,1,1,0,1,1,0,0,1,1,2
2,9800,1200,1,2,0,1,1,0,0,1,0,4
3,14500,1107,1,2,1,0,1,0,1,0,4,4
1,15000,550,1,1,1,0,1,0,1,0,9,15
2,22000,1150,1,2,1,0,1,0,1,0,4,9
2,9000,600,1,2,0,1,1,0,0,1,0,2
3,18000,1235,1,2,0,1,1,0,1,0,1,2
1,8500,600,1,2,0,1,1,0,0,1,0,3
1,6500,400,1,2,0,1,1,0,1,0,0,2
3,40000,1400,1,3,1,0,1,0,1,0,3,5
3,17000,800,1,2,1,0,1,0,0,1,2,2
2,12000,700,1,2,0,1,1,0,0,1,1,2
2,30000,900,1,2,1,0,1,0,1,0,2,4
1,4000,400,1,1,0,1,1,0,0,1,2,3
2,14000,850,1,2,0,1,1,0,0,0,2,3
3,25000,1415,1,2,0,1,1,0,0,0,4,13
1,8000,281,1,1,1,0,1,0,0,1,0,1
1,12500,600,1,1,0,1,1,0,0,0,2,4
5,100000,6000,1,4,0,1,1,0,1,0,9,12
2,14000,1050,1,2,1,0,0,0,0,1,1,1
1,7500,390,1,1,1,0,1,0,0,1,0,1
3,17500,950,1,2,1,0,1,0,1,0,4,4
3,27000,1500,1,3,1,0,0,1,1,0,3,4
2,16500,200,1,2,1,0,1,0,0,1,2,2
2,12000,926,1,2,0,1,1,0,1,0,2,3
3,45000,1700,1,3,1,0,0,0,1,0,3,3
2,15000,1068,1,2,1,0,0,1,1,0,1,2
3,14000,1800,1,3,1,0,0,1,1,0,0,2
2,17000,590,1,2,1,0,1,0,1,0,0,3
3,34999,1400,1,3,1,0,1,0,1,0,2,4
1,7000,550,1,1,1,0,1,0,1,0,0,3
1,10500,520,1,1,0,1,1,0,1,0,3,4
2,15000,900,1,2,0,1,1,0,1,0,3,4
2,10000,700,1,2,0,1,1,0,1,0,0,3
1,7000,400,1,1,0,1,1,0,1,0,1,2
4,200000,2280,1,4,1,0,1,0,1,0,2,3
2,12000,826,1,2,0,1,1,0,1,0,1,2
2,10000,1050,1,2,0,1,1,0,1,0,1,2
2,15000,700,1,2,0,1,1,0,1,0,0,2
2,19000,800,1,2,1,0,1,0,1,0,1,4
2,25000,850,1,2,0,1,1,0,0,0,1,15
1,10000,502,1,1,0,1,1,0,0,1,1,1
2,13000,925,1,2,1,0,0,0,0,1,1,2
2,12500,500,1,1,0,1,1,0,0,1,2,3
2,10000,950,1,2,0,1,1,0,0,1,1,3
2,16000,930,1,2,0,1,1,0,1,0,1,4
2,11000,950,1,2,1,0,0,1,1,0,1,1
2,13000,800,1,2,1,0,1,0,1,0,1,1
2,15000,950,1,1,0,1,0,1,1,0,1,2
3,15000,1100,1,2,1,0,0,1,0,1,1,1
2,20000,750,1,3,0,1,1,0,0,1,3,4
2,12000,1000,1,2,0,1,1,0,1,0,3,5
2,600000,950,1,2,1,0,0,0,0,1,1,1
2,11000,800,1,2,0,1,0,1,1,0,1,2
1,10000,500,1,1,1,0,0,0,0,1,0,2
3,30000,1500,1,3,1,0,1,0,1,0,0,14
1,8000,550,1,1,0,1,1,0,0,0,2,2
1,7000,400,1,1,0,1,1,0,1,0,0,2
1,10000,550,1,1,1,0,0,0,0,1,2,3
2,9300,730,1,1,0,1,1,0,0,1,1,2
2,10500,1000,1,2,1,0,0,1,1,0,1,2
2,16000,975,1,2,1,0,1,0,1,0,0,2
2,20000,1800,1,2,0,1,1,0,1,0,12,19
2,9000,745,1,2,0,1,1,0,1,0,1,2
2,18000,900,1,2,1,0,0,1,1,0,1,4
2,10000,600,1,2,0,1,0,1,0,1,0,1
2,16000,600,1,2,0,1,1,0,0,1,2,2
1,13500,450,1,1,1,0,0,0,0,1,3,4
2,16000,1030,1,2,0,1,1,0,1,0,2,4
2,8500,833,1,2,0,1,1,0,0,1,1,2
2,15000,1000,1,2,0,1,1,0,1,0,0,3
2,8200,840,1,2,1,0,1,0,0,1,1,1
2,20000,750,1,2,1,0,0,1,0,0,1,5
2,9000,950,1,2,0,1,1,0,1,0,2,3
1,13500,550,1,1,0,1,1,0,1,0,0,1
3,26000,1125,1,2,0,1,1,0,1,0,2,3
2,11000,700,1,2,1,0,1,0,0,1,1,3
2,18000,1100,1,2,0,1,1,0,1,0,1,2
2,10000,700,1,2,0,1,1,0,0,1,0,2
3,40000,1250,1,3,1,0,0,0,1,0,2,4
2,24000,1100,1,2,0,1,1,0,0,1,0,3
1,18000,475,1,1,1,0,1,0,1,0,2,11
2,11000,530,1,1,0,1,1,0,1,0,2,3
2,23000,1050,1,2,1,0,0,1,1,0,11,12
2,11000,830,1,2,0,1,0,1,1,0,0,2
2,8000,809,1,2,0,1,1,0,0,1,1,2
2,15000,900,1,2,0,1,1,0,1,0,0,3
1,9500,700,1,1,0,1,1,0,1,0,0,2
2,13500,1150,1,2,0,1,0,0,1,0,1,2
1,11000,750,1,1,0,1,1,0,1,0,0,2
2,13000,920,1,2,0,1,1,0,1,0,0,1
2,25000,1050,1,2,1,0,0,1,1,0,9,12
2,12000,1800,1,2,0,1,1,0,0,1,2,3
2,25000,1000,1,2,1,0,0,0,1,0,1,2
3,8500,1062,1,2,1,0,1,0,1,0,1,3
2,8500,800,1,2,0,1,1,0,0,1,0,1
1,5000,450,1,1,0,1,1,0,0,1,0,1
2,8500,900,1,1,0,1,1,0,0,1,0,1
4,100000,2240,1,4,1,0,1,0,0,0,0,3
1,7500,500,1,1,0,1,1,0,0,1,0,2
1,7000,750,1,1,0,1,1,0,0,1,1,1
3,26000,1400,1,3,0,1,1,0,1,0,11,15
2,12000,1200,1,2,1,0,0,0,1,0,2,2
2,18000,1424,1,2,0,1,1,0,1,0,2,2
1,13000,450,1,1,0,1,0,0,0,1,1,4
3,160000,2700,1,2,0,1,0,0,0,0,8,10
2,8000,805,1,2,0,1,1,0,0,1,1,2
1,6000,434,1,1,0,1,1,0,0,1,0,3
2,12500,1000,1,2,0,1,1,0,1,0,1,2
1,6500,595,1,1,0,1,1,0,1,0,1,1
2,10000,685,1,2,0,1,1,0,0,1,0,2
2,12500,1075,1,2,0,1,1,0,1,0,1,2
3,22000,1100,1,3,1,0,0,0,1,0,4,4
2,17000,950,1,2,1,0,0,1,0,1,1,2
3,20000,1500,1,3,0,1,0,0,0,1,19,31
3,22000,1100,1,2,0,1,1,0,1,0,0,2
2,11500,1100,1,2,1,0,0,0,1,0,2,2
3,23000,1000,1,3,1,0,0,0,0,1,1,3
2,19000,800,1,2,0,1,1,0,1,0,2,4
3,45000,1500,1,2,0,1,1,0,1,0,1,3
3,17000,1250,1,2,0,1,1,0,1,0,2,3
2,9500,650,1,2,1,0,1,0,0,1,1,2
3,45000,1650,1,3,0,1,1,0,0,1,1,5
4,60000,2317,1,4,0,1,1,0,0,1,10,12
2,12000,950,1,2,0,1,0,1,1,0,1,2
3,40000,1700,1,3,0,1,1,0,0,0,3,5
3,16000,1300,1,2,0,1,1,0,0,0,1,2
2,9000,805,1,2,0,1,1,0,1,0,1,2
2,35000,1109,1,2,0,1,1,0,1,0,3,3
1,4000,300,1,1,0,1,0,0,0,1,1,2
2,11000,700,1,1,0,1,1,0,0,1,1,3
2,9500,950,1,2,0,1,1,0,1,0,0,2
3,25000,1290,1,3,0,1,1,0,0,1,4,4
2,10000,950,1,2,0,1,1,0,0,1,0,2
1,12000,400,1,1,0,1,1,0,0,0,1,3
2,19397,2000,1,2,0,1,1,0,0,0,7,10
2,12000,939,1,2,0,1,1,0,1,0,3,4
3,10000,1200,1,3,1,0,1,0,0,1,1,3
2,20000,1800,1,2,0,1,1,0,1,0,1,1
3,15000,1200,1,2,1,0,1,0,0,1,2,5
2,28000,1200,1,2,0,1,0,1,1,0,1,3
3,10000,1750,1,3,0,1,1,0,0,1,1,1
1,3500,300,1,1,0,1,1,0,0,1,0,2
1,8000,650,1,1,1,0,0,0,0,1,1,3
2,13500,950,1,2,0,1,1,0,1,0,0,3
3,36000,1610,1,3,0,1,0,1,1,0,3,14
2,15000,900,1,2,0,1,1,0,0,1,1,2
1,5000,550,1,1,1,0,1,0,0,1,1,1
2,10000,700,1,2,0,1,1,0,0,1,0,2
2,10000,800,1,2,0,1,1,0,0,1,2,3
2,8500,580,1,2,0,1,1,0,1,0,3,5
2,11000,950,1,2,0,1,1,0,1,0,1,2
1,8000,700,1,1,1,0,1,0,0,1,1,1
2,12000,600,1,1,0,1,1,0,1,0,0,3
1,5000,200,1,1,0,1,1,0,1,0,0,3
1,7000,600,1,1,0,1,1,0,1,0,0,3
2,15000,550,1,2,0,1,1,0,0,1,0,3
1,10000,600,1,1,0,1,1,0,0,1,4,5
3,37500,1680,1,3,0,1,0,1,1,0,1,16
2,7000,1100,1,2,1,0,1,0,0,1,1,1
1,6500,600,1,1,0,1,1,0,0,1,0,2
2,16000,820,1,2,1,0,0,1,1,0,0,2
3,34000,1125,1,3,1,0,0,1,1,0,8,12
2,11500,973,1,2,1,0,0,1,1,0,4,4
2,15000,780,1,1,0,1,1,0,0,0,1,2
1,8000,400,1,1,0,1,1,0,0,1,0,1
4,220000,4000,1,4,0,1,1,0,1,0,1,2
2,22000,1000,1,2,1,0,1,0,1,0,2,4
3,85000,3500,1,3,1,0,1,0,1,0,0,1
1,6000,350,1,1,0,1,1,0,1,0,0,2
2,14000,800,1,2,1,0,0,0,1,0,2,2
2,11500,700,1,2,0,1,1,0,0,1,0,2
1,6000,550,1,1,0,1,1,0,0,1,0,2
3,24000,2100,1,4,0,1,1,0,1,0,0,2
3,32000,1700,1,3,0,1,1,0,1,0,2,2
3,16000,1420,1,2,1,0,1,0,1,0,0,1
2,13000,950,1,2,1,0,1,0,1,0,1,2
2,14000,780,1,2,0,1,1,0,1,0,2,2
1,7500,800,1,1,1,0,0,0,0,1,1,2
2,10000,500,1,1,0,1,1,0,1,0,2,4
2,18500,1000,1,2,0,1,1,0,1,0,25,32
2,12000,750,1,2,0,1,1,0,0,1,2,2
2,17000,1200,1,2,1,0,1,0,0,1,2,2
3,35000,1152,1,3,1,0,0,1,1,0,10,14
2,9000,843,1,2,0,1,1,0,1,0,2,3
2,13000,900,1,2,0,1,1,0,0,1,1,3
2,27999,1250,1,2,1,0,1,0,1,0,2,4
2,11000,650,1,2,0,1,1,0,0,1,2,2
4,140000,2600,1,4,1,0,1,0,1,0,2,2
1,12000,700,1,1,0,1,1,0,0,1,0,2
2,13000,720,1,2,1,0,0,1,0,1,1,2
4,250000,3500,1,4,1,0,1,0,1,0,1,4
4,80000,3000,1,4,1,0,0,0,0,1,1,2
2,22999,1144,1,2,1,0,1,0,1,0,1,1
3,36000,1750,1,3,1,0,0,0,0,1,1,4
3,70000,1450,1,2,0,1,1,0,0,1,0,2
2,12500,590,1,1,0,1,1,0,0,1,1,2
2,18000,900,1,2,0,1,1,0,1,0,2,2
2,10000,800,1,1,0,1,1,0,1,0,1,2
2,18000,1000,1,2,0,1,1,0,1,0,1,3
3,37000,1650,1,3,0,1,0,1,1,0,2,14
2,18000,700,1,2,1,0,1,0,1,0,0,1
3,25000,1280,1,2,0,1,1,0,1,0,1,1
2,10000,700,1,2,0,1,1,0,0,1,0,2
2,15000,980,1,2,0,1,1,0,0,1,1,4
2,15000,900,1,2,1,0,1,0,1,0,2,2
1,9000,450,1,1,0,1,0,1,0,1,1,1
2,14000,1200,1,2,0,1,1,0,0,1,2,4
2,8500,650,1,2,0,1,1,0,1,0,1,2
3,35000,1903,1,3,0,1,1,0,1,0,6,11
2,10000,650,1,1,0,1,1,0,1,0,2,3
1,5000,450,1,1,1,0,1,0,0,1,2,2
2,23000,900,1,2,1,0,0,0,0,1,3,5
2,15000,550,1,1,0,1,0,1,0,1,2,3
2,18500,750,1,2,0,1,1,0,1,0,0,3
2,28000,1000,1,2,0,1,1,0,1,0,2,4
3,32000,1050,1,3,1,0,0,1,1,0,4,12
1,14000,650,1,2,1,0,0,1,0,0,1,3
1,7000,400,1,1,0,1,1,0,1,0,1,3
3,33000,1075,1,3,1,0,0,1,1,0,7,12
3,100000,2000,1,3,1,0,0,0,1,0,3,14
2,18000,720,1,2,0,1,1,0,1,0,4,5
3,16000,1000,1,2,1,0,0,0,0,1,1,3
1,8500,500,1,1,0,1,1,0,0,1,0,2
2,10000,900,1,2,0,1,1,0,0,0,0,3
2,13500,900,1,2,0,1,1,0,1,0,5,7
2,19000,900,1,2,0,1,1,0,1,0,1,3
1,11500,1000,1,2,0,1,1,0,0,1,1,2
3,22000,1300,1,3,0,1,0,1,1,0,1,3
3,12000,1383,1,3,0,1,0,0,1,0,2,4
2,10000,800,1,2,1,0,0,0,1,0,0,1
2,15000,1500,1,2,1,0,0,0,0,1,1,1
3,35000,1350,1,2,1,0,0,0,1,0,0,2
3,70000,2000,1,3,1,0,0,0,1,0,3,4
3,32000,1200,1,2,1,0,0,0,0,1,0,4
3,35000,1912,1,3,1,0,0,0,0,1,1,4
1,10000,500,1,1,1,0,0,0,0,1,1,2
2,11000,950,1,2,0,1,0,0,0,1,1,1
2,12000,1000,1,2,1,0,0,0,0,1,1,1
3,40000,1600,1,3,1,0,0,0,0,1,11,16
2,8000,900,1,2,0,1,1,0,0,1,0,2
3,20000,1265,1,2,0,1,1,0,1,0,1,3
3,12000,1060,1,2,0,1,1,0,1,0,3,4
2,15000,1050,1,2,0,1,1,0,1,0,1,2
3,27000,1500,1,3,1,0,0,0,0,1,2,4
2,13000,890,1,2,1,0,0,0,0,1,1,2
2,9000,700,1,3,1,0,1,0,0,1,1,2
3,25000,1146,1,2,1,0,1,0,1,0,1,2
1,12000,700,1,1,0,1,1,0,1,0,1,2
2,18000,800,1,2,1,0,0,0,1,0,0,2
2,9500,640,1,2,1,0,1,0,0,1,0,1
2,14000,909,1,2,0,1,1,0,1,0,5,14
4,40000,2400,1,3,1,0,0,0,0,1,0,2
4,70000,3800,1,4,1,0,1,0,1,0,0,1
2,15000,400,1,2,0,1,1,0,0,1,1,3
2,8500,886,1,2,0,1,0,1,0,1,2,3
3,27500,1570,1,3,0,1,1,0,1,0,4,5
2,15000,900,1,2,0,1,1,0,0,1,1,2
1,5000,400,1,1,0,1,1,0,0,1,0,2
2,26000,1600,1,2,0,1,1,0,1,0,0,2
2,14000,1000,1,2,0,1,1,0,0,1,2,3
2,20000,850,1,2,0,1,1,0,1,0,0,4
2,12000,750,1,2,0,1,1,0,0,1,0,3
2,17000,750,1,2,0,1,1,0,0,1,1,2
3,75000,2000,1,3,1,0,1,0,1,0,3,4
3,19500,1270,1,2,0,1,0,0,1,0,1,2
2,10000,2000,1,2,1,0,1,0,1,0,1,2
2,32000,1250,1,2,0,1,1,0,0,0,3,7
2,15000,1000,1,2,0,1,0,1,0,1,0,2
3,28000,1050,1,3,1,0,1,0,1,0,5,10
2,10677,800,1,2,0,1,1,0,1,0,5,6
3,50000,1625,1,3,0,1,1,0,0,0,8,11
3,32500,1535,1,3,0,1,1,0,0,1,1,2
2,23000,850,1,2,1,0,1,0,0,0,1,2
4,75000,3800,3,4,1,0,1,0,1,0,3,10
4,250000,4500,3,4,1,0,0,1,1,0,0,2
2,10000,1100,3,2,0,1,1,0,0,1,1,3
3,60000,3200,3,3,1,0,1,0,1,0,1,5
2,12000,647,3,1,0,1,1,0,0,1,2,3
3,48000,1798,3,3,0,1,1,0,1,0,7,14
3,58000,1700,3,3,1,0,1,0,0,0,11,17
2,14000,930,3,2,0,1,1,0,1,0,5,5
1,7000,150,3,1,0,1,1,0,0,1,0,2
2,13000,1200,3,2,0,1,1,0,1,0,3,4
2,11000,1250,3,2,0,1,1,0,0,1,2,3
2,9500,900,3,2,0,1,1,0,1,0,3,4
1,7500,500,3,1,0,1,1,0,1,0,2,3
2,14000,900,3,2,1,0,0,0,1,0,0,2
2,16000,1100,3,2,0,1,0,1,0,0,2,5
3,18000,1500,3,3,0,1,1,0,1,0,4,5
1,8200,500,3,1,0,1,1,0,0,1,1,3
3,12000,1300,3,3,1,0,1,0,0,0,1,4
1,10000,300,3,1,0,1,1,0,0,0,10,31
2,13000,800,3,2,0,1,1,0,1,0,1,3
3,22000,1400,3,2,1,0,1,0,1,0,1,6
1,10500,500,3,1,0,1,1,0,0,0,0,4
2,11000,750,3,2,0,1,1,0,0,1,3,5
3,20000,1200,3,3,0,1,1,0,1,0,2,4
3,14000,1350,3,2,1,0,1,0,1,0,3,4
2,12500,1400,3,2,0,1,1,0,0,1,0,4
1,10500,450,3,1,0,1,1,0,0,1,3,5
3,30000,2061,3,3,0,1,1,0,0,0,1,6
2,11000,100,3,2,0,1,0,1,0,0,2,3
2,9000,1100,3,2,0,1,1,0,1,0,2,2
3,35000,1650,3,3,1,0,0,1,1,0,5,5
3,23382,1500,3,3,0,1,1,0,1,0,1,1
2,9500,1140,3,2,0,1,1,0,1,0,3,4
2,9000,990,3,2,0,1,0,0,0,1,0,1
3,60000,1700,3,3,0,1,1,0,1,0,7,17
2,11000,1200,3,2,0,1,1,0,0,1,2,4
2,11000,850,3,2,0,1,1,0,0,1,1,3
2,11000,900,3,2,0,1,1,0,0,1,2,3
2,8000,800,3,2,0,1,1,0,1,0,0,2
2,9000,1000,3,2,0,1,0,0,0,1,1,2
2,8000,1020,3,2,0,1,1,0,1,0,3,4
1,5500,300,3,1,0,1,1,0,0,1,0,3
2,12000,1800,3,2,0,1,1,0,1,0,0,2
3,25000,919,3,2,1,0,1,0,1,0,8,13
3,23000,25,3,3,1,0,1,0,1,0,5,6
2,12000,1050,3,2,0,1,1,0,1,0,1,3
2,6500,200,3,2,1,0,0,0,0,1,0,1
1,9000,450,3,1,0,1,1,0,0,1,1,4
4,25000,1000,3,3,0,1,1,0,1,0,15,20
3,12500,1250,3,2,1,0,0,0,1,0,2,5
3,45000,1900,3,3,1,0,0,0,0,1,9,15
2,27000,1500,3,2,0,1,1,0,1,0,0,4
3,75000,2395,3,3,1,0,0,1,1,0,14,17
2,9000,1800,3,2,0,1,1,0,0,0,1,1
2,12000,700,3,2,1,0,1,0,0,1,3,3
3,24000,1700,3,2,0,1,0,1,0,1,4,5
2,15000,1200,3,2,0,1,0,0,0,1,2,3
3,24000,1600,3,3,1,0,1,0,1,0,3,5
2,12000,745,3,2,0,1,1,0,0,1,8,9
3,27000,2210,3,3,0,1,0,1,1,0,4,5
3,30000,1450,3,3,1,0,1,0,1,0,9,13
3,20000,1400,3,3,0,1,0,1,1,0,3,4
3,22000,2000,3,3,1,0,0,0,0,0,0,3
4,25000,1815,3,3,0,1,1,0,1,0,2,5
2,23000,1000,3,1,0,1,1,0,1,0,0,3
2,12000,1000,3,2,0,1,1,0,0,1,3,3
2,18000,1200,3,3,0,1,1,0,0,1,5,6
3,55000,2430,3,3,0,1,0,0,1,0,7,9
1,5000,140,3,1,0,1,1,0,0,1,2,3
2,13000,1200,3,2,0,1,1,0,1,0,2,5
2,9000,1100,3,3,0,1,1,0,0,1,2,4
2,7000,800,3,2,1,0,0,0,0,1,1,3
3,28000,1500,3,3,0,1,1,0,1,0,3,5
2,15000,1200,3,2,0,1,1,0,1,0,2,5
3,14000,1350,3,3,0,1,1,0,1,0,2,5
5,45000,2300,3,3,1,0,0,0,0,1,3,5
1,12000,1300,3,2,0,1,1,0,0,0,2,4
2,12500,1000,3,2,0,1,1,0,1,0,3,4
2,13000,1210,3,2,0,1,1,0,0,1,4,5
2,9500,1050,3,2,0,1,1,0,0,1,2,3
3,35000,1600,3,3,1,0,0,1,1,0,8,10
1,4000,300,3,1,0,1,1,0,0,1,3,3
1,8000,300,3,1,0,1,1,0,1,0,4,4
2,12500,1010,3,2,1,0,0,0,0,1,5,5
3,65000,1850,3,3,1,0,0,0,0,0,5,5
2,13000,1300,3,2,1,0,0,0,1,0,0,3
2,12500,1100,3,2,1,0,0,0,0,1,3,3
3,45000,2200,3,3,1,0,1,0,1,0,3,5
1,6000,500,3,1,0,0,1,0,0,1,5,5
3,50000,2290,3,3,0,1,0,0,1,0,4,24
3,40000,1900,3,3,1,0,1,0,1,0,4,5
3,30000,1600,3,3,1,0,1,0,1,0,2,5
2,7000,800,3,1,0,1,1,0,0,1,2,3
3,25000,1600,3,3,0,1,1,0,0,0,2,5
1,9000,500,3,1,0,1,1,0,0,1,1,5
3,16000,1500,3,3,1,0,0,1,0,0,2,3
1,10500,650,3,1,0,1,1,0,1,0,1,3
4,100000,3300,3,4,1,0,0,1,1,0,0,14
2,9000,1200,3,2,0,1,1,0,0,1,0,1
2,11000,800,3,2,0,1,1,0,1,0,2,3
3,24000,1200,3,4,0,1,1,0,1,0,1,3
2,12000,1000,3,1,0,1,1,0,0,1,2,3
2,20000,1600,3,3,0,1,0,1,0,1,1,2
2,24000,1200,3,2,1,0,1,0,0,0,1,3
2,12000,1100,3,2,0,1,1,0,1,0,2,2
3,12000,1250,3,3,1,0,0,1,1,0,2,6
2,10000,1100,3,2,1,0,1,0,0,1,0,2
2,45000,1600,3,2,0,1,1,0,0,0,1,6
2,22000,1000,3,2,0,1,1,0,1,0,2,2
1,6500,455,3,1,0,1,1,0,0,1,2,3
3,40000,1473,3,2,0,1,1,0,0,0,23,23
5,300000,4050,3,4,0,1,1,0,0,1,0,5
1,4000,400,3,1,0,1,1,0,0,1,0,1
2,12000,1300,3,2,0,1,1,0,1,0,1,2
4,27000,2520,3,5,1,0,0,1,1,0,2,2
1,10000,500,3,1,0,1,1,0,0,0,2,5
2,10000,200,3,1,0,1,1,0,0,1,0,2
2,10000,1200,3,2,0,1,1,0,0,1,0,1
3,18000,1950,3,3,0,1,1,0,1,0,2,5
1,14500,500,3,1,1,0,0,0,1,0,2,5
1,9000,500,3,3,0,1,1,0,0,1,3,3
2,14000,1150,3,2,0,1,1,0,0,0,1,3
2,18000,242,3,2,0,1,1,0,0,1,0,4
2,9500,720,3,2,1,0,1,0,1,0,5,7
3,49000,1800,3,3,0,1,0,0,0,1,19,30
1,9000,450,3,1,0,1,1,0,1,0,1,3
2,130000,130,3,2,0,1,1,0,0,1,1,1
2,8000,690,3,2,0,1,1,0,0,1,2,4
2,13000,1000,3,2,0,1,1,0,0,0,2,4
3,18000,1500,3,2,0,1,1,0,1,0,0,4
3,18000,1150,3,3,0,1,1,0,1,0,0,6
3,32000,1783,3,2,0,1,1,0,1,0,1,5
2,15000,900,3,2,0,1,1,0,0,1,1,3
3,35000,1725,3,3,0,1,1,0,0,0,2,13
1,6000,680,3,1,1,0,1,0,0,1,0,3
1,9000,550,3,1,0,1,1,0,1,0,2,3
2,9500,1290,3,2,0,1,1,0,1,0,1,2
2,12500,1450,3,2,0,1,1,0,1,0,0,2
2,25000,1300,3,2,0,1,1,0,1,0,3,3
2,15000,1450,3,2,0,1,1,0,1,0,2,4
3,38000,1496,3,2,1,0,0,0,1,0,10,15
3,20000,1850,3,2,0,1,0,1,1,0,1,5
3,15000,1600,3,3,1,0,1,0,1,0,2,4
3,130000,3500,3,3,1,0,0,1,1,0,3,5
3,27000,1850,3,3,0,1,1,0,1,0,5,6
2,16000,1210,3,2,0,1,1,0,0,1,3,5
2,13000,1400,3,2,0,1,1,0,1,0,0,1
2,10000,950,3,2,0,1,1,0,1,0,0,4
2,10000,878,3,2,0,1,1,0,1,0,3,4
2,17000,875,3,2,0,1,1,0,0,1,2,6
2,12500,300,3,2,0,1,1,0,0,0,3,4
3,25000,1800,3,3,0,1,1,0,0,0,4,5
3,35000,1956,3,3,0,1,0,0,1,0,1,9
2,12000,800,3,1,0,1,1,0,0,1,2,4
2,12000,1175,3,2,0,1,1,0,0,1,5,5
2,15000,1080,3,2,0,1,1,0,1,0,3,4
3,45000,1955,3,3,0,1,0,0,0,1,1,19
2,20000,950,3,2,0,1,1,0,0,1,1,5
2,15000,800,3,2,0,1,1,0,0,1,2,3
2,10000,1090,3,2,0,1,1,0,0,1,2,4
3,15000,1450,3,3,1,0,0,1,1,0,2,5
2,19800,1070,3,2,1,0,1,0,1,0,3,4
2,8500,60,3,2,0,1,1,0,0,1,3,5
4,130000,3133,3,5,1,0,0,1,0,0,14,14
1,8500,900,3,1,1,0,0,1,0,1,2,2
1,4500,60,3,1,0,1,1,0,1,0,1,2
2,9000,600,3,2,0,1,1,0,0,1,3,4
1,13000,750,3,1,1,0,0,1,1,0,3,3
2,18000,900,3,2,0,1,1,0,0,1,2,4
3,26000,1800,3,3,1,0,1,0,1,0,2,4
1,17000,470,3,1,0,1,1,0,0,0,3,5
2,9000,720,3,2,0,1,1,0,0,1,1,3
1,8000,450,3,1,0,1,1,0,0,1,0,3
2,10000,600,3,2,0,1,1,0,0,1,7,7
